year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2011,jun,17,25,Clay,0.6430943007091197,6808
2011,jun,17,185,Wabash,0.6691878113083037,4451
2011,jun,17,9,Brown,0.7685491453009222,3815
2011,jun,17,151,Pope,0.690953161408609,542
2011,jun,17,33,Crawford,0.6243743948880465,7031
2011,jun,17,135,Montgomery,0.6640761304509101,15812
2011,jun,17,55,Franklin,0.6532078918846377,3518
2011,jun,17,23,Clark,0.6152306394420768,7556
2011,jun,17,59,Gallatin,0.689728776639972,5398
2011,jun,17,75,Iroquois,0.6236323819255019,32836
2011,jun,17,41,Douglas,0.6797081372861616,11147
2011,jun,17,189,Washington,0.5688510079595904,8989
2011,jun,17,159,Richland,0.6445349976651795,6143
2011,jun,17,65,Hamilton,0.6340159808189706,5639
2011,jun,17,193,White,0.66630513816632,7668
2011,jun,17,169,Schuyler,0.7785457975774164,5958
2011,jun,17,181,Union,0.6785888554243421,1341
2011,jun,17,85,Jo Daviess,0.7100948480775328,10407
2011,jun,17,125,Mason,0.7342442806704371,12821
2011,jun,17,191,Wayne,0.6382705646437558,9495
2011,jun,17,69,Hardin,0.7222325193667902,280
2011,jun,17,61,Greene,0.8262009047689183,11630
2011,jun,17,157,Randolph,0.5767540157466671,5486
2011,jun,17,149,Pike,0.811917702008548,15595
2011,jun,17,145,Perry,0.5715821309541178,4690
2011,jun,17,87,Johnson,0.7509166012182574,573
2011,jun,17,173,Shelby,0.6742954870810955,16282
2011,jun,17,51,Fayette,0.6665288142062424,9624
2011,jun,17,139,Moultrie,0.7132998667443128,8874
2011,jun,17,17,Cass,0.7931751145525554,8606
2011,jun,17,15,Carroll,0.6995249908694676,14099
2011,jun,17,47,Edwards,0.6345200089764104,3735
2011,jun,17,79,Jasper,0.6194283909409498,9054
2011,jun,17,187,Warren,0.7464035640081707,15558
2011,jun,17,153,Pulaski,0.7210536392172627,1539
2011,jun,17,165,Saline,0.6235876373099135,4195
2011,jun,17,101,Lawrence,0.6160773841998075,6395
2011,jun,17,45,Edgar,0.6838563129813615,14563
2011,jun,17,71,Henderson,0.7333022880226314,9467
2011,jun,17,199,Williamson,0.6928907667096798,1464
2011,jun,17,77,Jackson,0.6266022334347207,3649
2011,jun,17,147,Piatt,0.6794851939808924,12784
2011,jun,17,53,Ford,0.6252072890632313,14086
2011,jun,17,19,Champaign,0.6606442978283283,26683
2011,jun,17,29,Coles,0.6992160506072581,11229
2011,jun,17,35,Cumberland,0.6400050393916685,6083
2011,jun,17,183,Vermilion,0.652749876182829,20953
2011,jun,17,115,Macon,0.7464762532466352,15576
2011,jun,17,49,Effingham,0.6729204684731723,7301
2011,jun,17,67,Hancock,0.7322870214987229,15466
2011,jun,17,95,Knox,0.7168906519534539,16447
2011,jun,17,109,McDonough,0.7642908744196103,14026
2011,jun,17,81,Jefferson,0.6162538865053419,4667
2011,jun,17,113,McLean,0.7060993462503187,32597
2011,jun,17,39,De Witt,0.7504578805686286,10493
2011,jun,17,105,Livingston,0.6547741688504416,29245
2011,jun,17,3,Alexander,0.5807950944109395,705
2011,jun,17,93,Kendall,0.635663939938204,8383
2011,jun,17,31,Cook,0.580392055025528,435
2011,jun,17,37,DeKalb,0.6385496818993739,22334
2011,jun,17,89,Kane,0.6497895200622921,8648
2011,jun,17,63,Grundy,0.6792313401014953,10512
2011,jun,17,111,McHenry,0.6512505403696052,10069
2011,jun,17,197,Will,0.6152252911222548,10006
2011,jun,17,43,DuPage,0.6400180697626023,249
2011,jun,17,97,Lake,0.6177518929111948,1127
2011,jun,17,91,Kankakee,0.6324705434895723,19058
2011,jun,17,11,Bureau,0.7019640425953719,29116
2011,jun,17,155,Putnam,0.6837330429659606,3904
2011,jun,17,99,LaSalle,0.6898086920680558,31293
2011,jun,17,131,Mercer,0.710046184639903,14222
2011,jun,17,161,Rock Island,0.6982948872194226,7358
2011,jun,17,73,Henry,0.6810019595938054,24199
2011,jun,17,103,Lee,0.6646439253406254,26788
2011,jun,17,195,Whiteside,0.6731793929983418,24454
2011,jun,19,149,Plymouth,0.6968952469699634,20754
2011,jun,19,193,Woodbury,0.6548480456119102,19364
2011,jun,19,27,Carroll,0.7254241289738049,16825
2011,jun,19,61,Dubuque,0.6928964324834365,12421
2011,jun,19,101,Jefferson,0.7007422351819644,6671
2011,jun,19,187,Webster,0.7826512065468451,18698
2011,jun,19,111,Lee,0.7065652654964039,6872
2011,jun,19,127,Marshall,0.7415448994912424,13789
2011,jun,19,195,Worth,0.7439129320000075,10778
2011,jun,19,33,Cerro Gordo,0.7605463699430556,16097
2011,jun,19,51,Davis,0.7127431976854451,4481
2011,jun,19,179,Wapello,0.7306802287129941,5418
2011,jun,19,41,Clay,0.6322054601644788,14219
2011,jun,19,59,Dickinson,0.6346954142437204,8574
2011,jun,19,21,Buena Vista,0.7116902791847186,15193
2011,jun,19,13,Black Hawk,0.6947335613707176,13907
2011,jun,19,75,Grundy,0.7294620102009601,14168
2011,jun,19,17,Bremer,0.7654818899968884,11369
2011,jun,19,85,Harrison,0.6738366524109227,16274
2011,jun,19,129,Mills,0.6993327258094505,9290
